150.31	3710.43
151.606	3730.71
152.902	3773.29
154.198	3720.14
155.492	3685
156.787	3663.57
158.081	3636.43
159.376	3609.86
160.669	3603
161.962	3589.57
163.256	3590.14
164.548	3613.57
165.841	3606.71
167.133	3573.86
168.424	3618.71
169.715	3604.71
171.006	3610.71
172.297	3619
173.587	3608.71
174.877	3610.14
176.166	3607.57
177.456	3602.71
178.745	3608.43
180.033	3604.71
181.321	3616.14
182.609	3600.71
183.897	3599.57
185.184	3609.86
186.471	3632.14
187.757	3624.14
189.044	3623.86
190.33	3615.86
191.615	3615.29
192.9	3655
194.185	3622.14
195.469	3606.14
196.753	3586.71
198.037	3576.71
199.321	3553.57
200.604	3541.29
201.887	3569.29
203.17	3508.43
204.451	3534.71
205.733	3555.57
207.014	3532.43
208.296	3555
209.576	3540.43
210.856	3557
212.137	3544.14
213.417	3567
214.696	3595.86
215.975	3595.86
217.253	3614.43
218.532	3620.14
219.81	3645.57
221.088	3667
222.365	3644.71
223.642	3687.29
224.919	3704.14
226.195	3795.29
227.471	3849.86
228.747	3880.66
230.022	3913.74
231.297	3943.97
232.572	3920.2
233.846	3887.29
235.12	3889.52
236.394	3812.32
237.667	3845.98
238.94	3823.64
240.213	3878.72
241.485	3908.38
242.757	3885.18
244.029	3912.56
245.3	3989.64
246.571	4004.16
247.842	4063.25
249.112	4140.33
250.381	4170.28
251.651	4214.79
252.921	4256.74
254.189	4310.97
255.457	4400.62
256.726	4447.42
257.994	4502.51
259.261	4646.17
260.529	4773.54
261.796	4851.49
263.062	4980.57
264.329	5034.23
265.595	5127.32
266.86	5174.69
268.125	5156.92
269.39	5107.44
270.655	5019.38
271.919	4821.89
273.182	4638.7
274.446	4437.5
275.71	4303.44
276.973	4160.24
278.234	4004.47
279.497	3959.56
280.759	3807.79
282.021	3768.02
283.281	3715.68
284.543	3653.91
285.803	3634.71
287.063	3598.36
288.322	3581.45
289.583	3544.54
290.842	3547.34
292.101	3557.28
293.358	3576.66
294.617	3546.31
295.875	3524.26
297.133	3579.92
298.389	3549
299.647	3616.09
300.903	3610.89
302.159	3584.55
303.415	3608.21
304.67	3620.15
305.925	3628.67
307.18	3649.47
308.435	3621.7
309.689	3599.07
310.943	3581.59
312.196	3535.81
313.45	3558.33
314.702	3553.7
315.954	3569.36
317.207	3591.59
318.459	3574.68
319.71	3583.76
320.961	3576.85
322.212	3547.08
323.463	3490.74
324.712	3459.25
325.962	3399.48
327.211	3337.43
328.461	3322.51
329.71	3313.89
330.958	3264.12
332.207	3266.92
333.454	3237.72
334.702	3256.23
335.949	3250.18
337.196	3244.98
338.442	3209.78
339.688	3231.44
340.933	3237.67
342.179	3229.04
343.424	3257.27
344.67	3253.21
345.914	3240.3
347.158	3269.67
348.402	3243.9
349.645	3272.42
350.888	3321.79
352.131	3319.45
353.373	3337.11
354.616	3279.91
355.857	3316.14
357.099	3280.37
358.34	3258.31
359.58	3289.11
360.821	3275.06
362.061	3290.43
363.301	3288.94
364.54	3281.75
365.78	3291.12
367.019	3315.92
368.257	3365.86
369.495	3370.66
370.733	3382.61
371.97	3400.27
373.208	3388.21
374.444	3310.15
375.681	3308.1
376.917	3257.76
378.153	3215.13
379.389	3221.07
380.623	3188.73
381.858	3151.25
383.092	3167.19
384.327	3182.28
385.561	3162.51
386.794	3180.16
388.027	3189.25
389.26	3185.77
390.492	3180.85
391.724	3200.23
392.956	3226.17
394.188	3209.83
395.419	3250.63
396.65	3252
397.88	3268.52
399.11	3267.89
400.341	3261.83
401.57	3285.21
402.799	3289.72
404.028	3338.52
405.257	3349.32
406.484	3399.84
407.712	3386.07
408.94	3411.73
410.167	3381.38
411.394	3333.9
412.621	3291.27
413.847	3273.22
415.073	3279.16
416.298	3257.96
417.523	3256.76
418.749	3275.85
419.973	3237.79
421.197	3245.74
422.421	3253.68
423.644	3246.48
424.867	3242.14
426.091	3258.08
427.313	3272.6
428.536	3269.4
429.757	3314.2
430.979	3254.72
432.201	3280.09
433.421	3301.18
434.642	3259.69
435.862	3285.35
437.082	3284.44
438.301	3294.38
439.52	3297.18
440.739	3313.13
441.958	3326.5
443.176	3337.59
444.394	3435.53
445.612	3452.33
446.83	3505.42
448.046	3659.65
449.263	3816.45
450.479	3960.11
451.695	4154.91
452.911	4277.99
454.126	4295.08
455.341	4250.74
456.556	4103.54
457.77	3945.2
458.985	3762
460.198	3658.8
461.411	3587.6
462.624	3517.83
463.837	3490.92
465.05	3457.15
466.262	3426.52
467.473	3388.46
468.685	3358.69
469.896	3356.64
471.106	3340.3
472.317	3329.95
473.527	3333.9
474.737	3330.98
475.946	3320.93
477.155	3370.02
478.364	3430.25
479.573	3540.76
480.781	3648.99
481.988	3700.93
483.195	3723.45
484.403	3633.68
485.609	3454.48
486.816	3365.57
488.022	3276.37
489.227	3232.6
490.434	3194.83
491.639	3163.34
492.844	3171.57
494.048	3143.8
495.252	3124.6
496.456	3139.4
497.66	3124.49
498.863	3137.29
500.065	3114.38
501.268	3118.04
502.47	3089.69
503.672	3090.78
504.874	3086.73
506.075	3136.96
507.275	3140.04
508.476	3202.56
509.677	3209.36
510.876	3243.02
512.076	3239.82
513.275	3218.9
514.474	3191.42
515.673	3137.65
516.871	3144.45
518.069	3117.82
519.267	3093.77
520.464	3097.43
521.661	3119.65
522.857	3096.74
524.054	3107.26
525.25	3115.2
526.445	3116
527.641	3129.09
528.836	3111.89
530.031	3092.12
531.225	3109.21
532.42	3121.72
533.613	3148.81
534.807	3175.04
536	3168.98
537.192	3174.93
538.384	3216.01
539.576	3200.81
540.768	3220.19
541.96	3242.7
543.151	3339.22
544.342	3358.88
545.532	3410.53
546.723	3478.48
547.912	3539.56
549.102	3665.79
550.291	3757.17
551.479	3919.68
552.668	4029.05
553.856	4129.86
555.045	4172.08
556.232	4116.31
557.419	4057.4
558.606	3993.92
559.793	3851
560.979	3712.95
562.165	3610.32
563.35	3557.98
564.536	3495.06
565.721	3417.58
566.906	3359.24
568.09	3288.61
569.274	3284.27
570.457	3290.5
571.64	3252.16
572.824	3296.67
574.007	3289.76
575.189	3360.85
576.37	3433.36
577.552	3525.88
578.734	3640.39
579.915	3746.34
581.096	3736.85
582.276	3680.51
583.456	3641.88
584.636	3561.83
585.816	3472.91
586.995	3414
588.173	3393.09
589.352	3329.6
590.53	3287.55
591.708	3249.2
592.886	3226
594.063	3210.52
595.239	3211.04
596.416	3189.55
597.592	3149.49
598.768	3152.01
599.944	3142.81
601.119	3113.33
602.294	3134.41
603.469	3108.64
604.643	3090.87
605.817	3074.82
606.99	3080.47
608.163	3097.28
609.336	3064.08
610.509	3052.88
611.682	3085.11
612.853	3061.91
614.026	3042.14
615.197	3044.37
616.368	3041.74
617.539	3046.54
618.709	3039.06
619.879	3047.86
621.049	3062.94
622.218	3077.17
623.388	3065.69
624.557	3069.92
625.725	3052.72
626.893	3034.09
628.061	3031.18
629.229	3007.98
630.396	2972.78
631.563	2972.73
632.729	2966.96
633.895	2975.47
635.062	3000.56
636.227	2994.79
637.392	3031.02
638.557	3040.39
639.722	3070.9
640.886	3028.28
642.05	3054.79
643.214	3015.31
644.377	2975.25
645.54	2977.77
646.703	2962.85
647.865	2972.8
649.027	2996.74
650.189	2966.69
651.35	2958.63
652.511	2930.57
653.672	2954.52
654.833	2982.46
655.993	2966.98
657.153	2945.21
658.312	2990.86
659.472	3009.67
660.631	2988.47
661.789	2969.55
662.947	2999.78
664.105	3001.73
665.262	3008.81
666.42	2967.33
667.576	2978.99
668.734	2969.5
669.89	2961.73
671.046	2939.39
672.201	2955.91
673.357	2939.85
674.512	2938.65
675.667	2939.45
676.821	2971.68
677.975	2941.91
679.129	2925.28
680.282	2925.23
681.435	2956.31
682.588	2921.97
683.741	2949.63
684.893	2935.58
686.045	2935.8
687.196	2957.18
688.347	2943.41
689.498	2912.21
690.649	2926.72
691.799	2923.81
692.949	2940.61
694.099	2966.55
695.248	2957.36
696.396	2975.87
697.545	2958.39
698.694	2985.19
699.842	2957.7
700.989	2959.93
702.137	2985.59
703.284	2994.39
704.43	2998.34
705.577	2989.99
706.723	2977.94
707.869	2994.45
709.014	3014.68
710.159	2985.48
711.305	3013.14
712.449	2982.51
713.593	3013.89
714.737	3016.69
715.881	3026.63
717.024	3039.43
718.167	3055.66
719.309	3076.75
720.452	3058.69
721.594	3067.78
722.735	3074.01
723.876	3043.38
725.018	3037.9
726.158	3016.13
727.299	3015.79
728.439	2965.73
729.579	2961.39
730.718	2957.9
731.857	2911.28
732.996	2924.65
734.134	2886.02
735.273	2886.54
736.411	2899.62
737.548	2856.14
738.685	2896.08
739.823	2878.88
740.959	2851.97
742.095	2852.77
743.231	2865.29
744.367	2886.95
745.502	2864.32
746.637	2843.12
747.771	2809.92
748.906	2837.58
750.04	2834.38
751.173	2847.18
752.308	2828.27
753.441	2813.07
754.574	2826.73
755.705	2830.67
756.838	2853.76
757.97	2839.99
759.101	2818.22
760.232	2834.73
761.364	2830.68
762.494	2865.19
763.624	2856.56
764.754	2817.36
765.883	2857.02
767.013	2842.39
768.143	2860.91
769.271	2843.14
770.399	2832.8
771.527	2826.74
772.655	2850.97
773.782	2865.77
774.909	2838
776.036	2887.38
777.162	2876.18
778.289	2832.69
779.415	2860.06
780.54	2871.44
781.666	2860.81
782.791	2877.9
783.915	2874.98
785.039	2870.07
786.163	2869.73
787.287	2865.39
788.411	2889.62
789.533	2862.99
790.656	2874.07
791.778	2877.16
792.9	2862.82
794.022	2859.62
795.144	2830.71
796.265	2828.37
797.386	2850.31
798.506	2853.4
799.626	2857.63
800.746	2825.28
801.866	2862.94
802.985	2848.6
804.104	2872.54
805.223	2865.06
806.341	2896.15
807.459	2890.66
808.577	2884.89
809.694	2899.12
810.811	2917.92
811.928	2908.44
813.044	2894.95
814.16	2940.9
815.277	2936.27
816.392	2869.36
817.507	2921.59
818.622	2881.53
819.737	2894.62
820.851	2913.99
821.964	2944.22
823.078	2924.16
824.192	2923.82
825.304	2944.34
826.417	2927.71
827.53	2977.08
828.642	2956.17
829.754	2966.97
830.865	2982.34
831.976	3027.14
833.087	3047.37
834.197	3094.17
835.308	3085.55
836.417	3132.63
837.527	3159.15
838.636	3195.38
839.745	3199.89
840.854	3236.12
841.962	3268.92
843.07	3291.15
844.177	3384.53
845.284	3432.76
846.392	3502.41
847.499	3490.64
848.605	3537.44
849.711	3551.39
850.817	3554.48
851.922	3536.7
853.028	3499.51
854.132	3484.02
855.237	3529.97
856.341	3520.19
857.445	3621.28
858.549	3723.23
859.653	3835.17
860.755	4037.69
861.858	4290.49
862.96	4637
864.062	5101.52
865.164	5720.03
866.266	6489.98
867.367	7175.63
868.468	7728.15
869.568	7969.52
870.669	7744.32
871.768	7215.12
872.868	6556.5
873.967	5949.3
875.066	5376.67
876.165	4906.9
877.263	4486.84
878.361	4179.93
879.458	3961.87
880.557	3710.39
881.653	3540.33
882.75	3380.56
883.847	3319.94
884.943	3230.45
886.038	3152.97
887.134	3074.05
888.229	3015.14
889.325	3020.23
890.419	3013.31
891.513	2980.97
892.607	2941.2
893.701	2944
894.794	2929.95
895.888	2914.46
896.98	2917.26
898.073	2888.06
899.165	2870.87
900.257	2887.67
901.349	2864.18
902.44	2870.98
903.53	2858.35
904.621	2861.44
905.711	2860.81
906.802	2887.04
907.891	2871.56
908.981	2877.5
910.07	2875.16
911.158	2939.96
912.247	2923.05
913.335	2922.14
914.423	2912.08
915.51	2931.17
916.597	2925.68
917.684	2974.2
918.771	3004.14
919.857	3053.23
920.943	3110.6
922.029	3133.12
923.114	3251.06
924.199	3329.29
925.284	3417.52
926.368	3510.89
927.453	3582.55
928.537	3587.35
929.62	3547.58
930.703	3479.81
931.786	3422.9
932.868	3270.84
933.95	3173.07
935.032	3124.73
936.114	3038.96
937.196	2999.19
938.277	2951.99
939.357	2916.79
940.438	2862.16
941.518	2816.68
942.598	2781.77
943.678	2781.42
944.756	2744.8
945.835	2723.03
946.914	2713.83
947.992	2696.91
949.07	2710.57
950.148	2653.66
951.225	2675.6
