150.31	2711.29
151.606	2719.29
152.902	2721
154.198	2709
155.492	2660.71
156.787	2655.57
158.081	2646.43
159.376	2675
160.669	2662.14
161.962	2623.29
163.256	2600.43
164.548	2590.43
165.841	2576.71
167.133	2590.43
168.424	2559.29
169.715	2562.43
171.006	2583.29
172.297	2542.71
173.587	2550.14
174.877	2534.14
176.166	2521.86
177.456	2521.29
178.745	2561
180.033	2541.29
181.321	2541.86
182.609	2523.29
183.897	2542.14
185.184	2548.71
186.471	2518.43
187.757	2537.29
189.044	2544.43
190.33	2547.57
191.615	2554.43
192.9	2523.86
194.185	2547.57
195.469	2534.14
196.753	2553.57
198.037	2508.14
199.321	2500.14
200.604	2465.86
201.887	2457.29
203.17	2469.29
204.451	2486.14
205.733	2526.43
207.014	2500.43
208.296	2490.14
209.576	2497.29
210.856	2478.14
212.137	2474.43
213.417	2481.86
214.696	2468.14
215.975	2466.14
217.253	2470.43
218.532	2505.57
219.81	2490.71
221.088	2506.14
222.365	2533
223.642	2488.14
224.919	2509.86
226.195	2517.86
227.471	2531.29
228.747	2544.61
230.022	2597.94
231.297	2599.26
232.572	2637.73
233.846	2627.63
235.12	2640.96
236.394	2640
237.667	2625.04
238.94	2606.08
240.213	2626.83
241.485	2610.16
242.757	2596.06
244.029	2607.1
245.3	2625.85
246.571	2624.04
247.842	2638.79
249.112	2657.55
250.381	2676.3
251.651	2699.91
252.921	2742.67
254.189	2712.28
255.457	2778.18
256.726	2740.65
257.994	2788.54
259.261	2847.87
260.529	2908.05
261.796	2947.09
263.062	2986.99
264.329	3009.46
265.595	3013.07
266.86	3102.11
268.125	3088.3
269.39	3163.91
270.655	3143.81
271.919	3094.85
273.182	3071.89
274.446	3040.07
275.71	2937.97
276.973	2872.72
278.234	2823.76
279.497	2726.23
280.759	2676.13
282.021	2635.74
283.281	2578.21
284.543	2519.25
285.803	2526.86
287.063	2511.05
288.322	2455.23
289.583	2452.56
290.842	2445.31
292.101	2414.07
293.358	2433.39
294.617	2419.29
295.875	2433.76
297.133	2469.09
298.389	2423.84
299.647	2462.88
300.903	2455.35
302.159	2481.82
303.415	2416.86
304.67	2456.19
305.925	2485.8
307.18	2485.7
308.435	2504.74
309.689	2482.92
310.943	2465.67
312.196	2471.29
313.45	2446.04
314.702	2461.65
315.954	2439.26
317.207	2484.88
318.459	2473.35
319.71	2485.53
320.961	2477.43
322.212	2461.04
323.463	2447.79
324.712	2458.83
325.962	2457.3
327.211	2425.77
328.461	2405.38
329.71	2373.28
330.958	2379.18
332.207	2343.08
333.454	2304.97
334.702	2330.01
335.949	2355.63
337.196	2359.52
338.442	2351.99
339.688	2367.89
340.933	2386.36
342.179	2372.26
343.424	2381.58
344.67	2381.2
345.914	2395.09
347.158	2393.56
348.402	2397.17
349.645	2397.36
350.888	2416.4
352.131	2471.44
353.373	2441.62
354.616	2484.95
355.857	2469.13
357.099	2464.17
358.34	2466.64
359.58	2444.25
360.821	2453.58
362.061	2436.62
363.301	2441.37
364.54	2430.13
365.78	2416.6
367.019	2437.93
368.257	2384.97
369.495	2392.58
370.733	2413.05
371.97	2447.8
373.208	2460.56
374.444	2476.45
375.681	2455.49
376.917	2446.25
378.153	2404.72
379.389	2419.76
380.623	2425.66
381.858	2386.13
383.092	2404.88
384.327	2400.78
385.561	2404.39
386.794	2412.29
388.027	2437.04
389.26	2437.8
390.492	2447.69
391.724	2442.45
392.956	2446.63
394.188	2437.1
395.419	2440.14
396.65	2434.61
397.88	2413.65
399.11	2436.41
400.341	2418.59
401.57	2423.06
402.799	2442.39
404.028	2455.43
405.257	2452.75
406.484	2497.79
407.712	2480.83
408.94	2559.59
410.167	2580.06
411.394	2594.81
412.621	2581
413.847	2587.75
415.073	2532.79
416.298	2544.97
417.523	2473.16
418.749	2458.48
419.973	2423.52
421.197	2401.42
422.421	2401.89
423.644	2420.36
424.867	2401.69
426.091	2397.3
427.313	2409.2
428.536	2448.81
429.757	2428.42
430.979	2423.75
432.201	2431.36
433.421	2420.68
434.642	2422.87
435.862	2403.91
437.082	2424.38
438.301	2387.99
439.52	2402.17
440.739	2394.64
441.958	2380.25
443.176	2387.01
444.394	2411.19
445.612	2411.95
446.83	2457.56
448.046	2471.74
449.263	2506.21
