150.473	22015.7
151.769	22192.7
153.065	22324.5
154.36	22505.7
155.655	22596.2
156.95	22689.6
158.244	22850.2
159.538	22909.4
160.831	23000.4
162.124	23143.6
163.418	23276.7
164.711	23458.2
166.003	23427.6
167.295	23625.7
168.587	23633.9
169.877	23749
171.168	23953.3
172.459	23915.3
173.749	24032.3
175.04	24142.6
176.329	24193.5
177.619	24312.6
178.907	24394.5
180.196	24405.3
181.484	24472
182.772	24575.5
184.059	24646.5
185.347	24779.6
186.634	24846.7
187.919	24981
189.206	25043.8
190.492	25142.9
191.777	25163.5
193.062	25150.8
194.348	25156.5
195.632	25140.5
196.916	24953.8
198.2	25027.4
199.483	24921.5
200.766	24964.1
202.049	24865.2
203.332	24876.5
204.613	25031
205.895	24811
207.176	24928
208.458	24931
209.738	25003.4
211.019	24959.4
212.299	25034.2
213.579	24995.6
214.858	25013.8
216.138	25036.3
217.415	25025
218.694	25140
219.972	25313.4
221.25	25288
222.527	25328.9
223.805	25297.9
225.081	25395.1
226.357	25674.6
227.633	25715.5
228.909	25752.7
230.185	25830.3
231.46	25896.2
232.735	25893.3
234.008	26143.3
235.282	26089.3
236.556	26176
237.829	26226.7
239.103	26214.6
240.375	26345.9
241.647	26388.7
242.92	26469.2
244.191	26504.1
245.462	26499.7
246.733	26733.8
248.004	26863.2
249.274	26983.6
250.544	27069.7
251.813	27426.8
253.083	27522.1
254.352	27813.9
255.62	28289
256.889	28414.5
258.156	28877.5
259.424	29395.6
260.691	29869.4
261.958	30315.8
263.225	30771.7
264.491	31267.9
265.757	31624
267.022	31811.5
268.288	31828.8
269.552	31641.4
270.817	31069.2
272.081	30215.7
273.345	29453.5
274.608	28542.6
275.872	27741
277.135	27148.6
278.397	26465.6
279.659	25950.3
280.921	25558.7
282.183	25270.5
283.444	24976.2
284.705	24738.2
285.965	24512.1
287.225	24387.3
288.485	24172.1
289.745	24046.4
291.004	24066.7
292.263	23880.3
293.521	23880.5
294.779	23802.4
296.037	23856.5
297.295	23787.4
298.552	23762.6
299.809	23795.4
301.065	23841.2
302.321	23938.3
303.577	23946.5
304.832	24033.8
306.087	24075.9
307.342	24043.6
308.597	23877.6
